fmun_cod,fmun,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas
3305752,Tanguá,2025,5,Região Metropolitana,0,0,0,0,0,9,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,12,0,0,0,10,3
3305802,Teresópolis,2025,5,Região Serrana,1,0,0,0,1,63,12,3,8,0,2,0,0,0,4,0,0,0,0,0,0,1,3,6,1,4,2,53,0,0,0,112,85
3305901,Trajano de Moraes,2025,5,Região Serrana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3306008,Três Rios,2025,5,Centro-Sul Fluminense,5,0,0,0,5,35,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,35,0,2,0,56,81
3306107,Valença,2025,5,Médio Paraíba,4,0,0,0,4,32,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,18,0,0,0,30,32
3306156,Varre-Sai,2025,5,Noroeste Fluminense,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5
3306206,Vassouras,2025,5,Centro-Sul Fluminense,0,0,0,0,1,19,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,20,23
3306305,Volta Redonda,2025,5,Médio Paraíba,5,0,0,0,2,116,9,0,23,5,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,16,3,122,0,5,0,305,91
3300100,Angra dos Reis,2025,6,Costa Verde,2,0,0,0,1,75,2,9,21,1,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4,0,32,0,0,0,121,31
3300159,Aperibé,2025,6,Noroeste Fluminense,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5
3300209,Araruama,2025,6,Baixadas Litorâneas,1,0,0,0,4,48,2,2,35,12,5,1,2,2,0,0,0,0,0,0,0,4,11,5,0,5,3,68,0,2,1,91,20
3300225,Areal,2025,6,Centro-Sul Fluminense,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1
3300233,Armação dos Búzios,2025,6,Baixadas Litorâneas,0,0,0,0,0,28,8,0,8,2,1,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,3,23,0,2,0,28,27
3300258,Arraial do Cabo,2025,6,Baixadas Litorâneas,0,0,0,1,2,18,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,10,0,1,0,11,8
3300308,Barra do Piraí,2025,6,Médio Paraíba,0,0,0,0,0,22,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,13,0,0,0,17,65
3300407,Barra Mansa,2025,6,Médio Paraíba,6,0,0,0,8,50,4,1,7,2,0,0,2,0,0,0,0,0,0,0,0,1,6,1,0,4,0,27,0,0,0,91,19
3300456,Belford Roxo,2025,6,Região Metropolitana,5,0,0,1,5,123,8,2,28,78,88,6,81,4,9,1,0,0,0,0,0,12,26,12,3,7,1,66,0,4,0,216,21
3300506,Bom Jardim,2025,6,Região Serrana,0,0,0,0,1,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,10,5
3300605,Bom Jesus do Itabapoana,2025,6,Noroeste Fluminense,1,0,0,0,2,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,23,8
3300704,Cabo Frio,2025,6,Baixadas Litorâneas,3,0,0,0,7,69,8,3,17,17,4,1,6,0,0,1,0,0,0,0,0,2,17,8,3,9,7,146,0,3,0,208,65
3300803,Cachoeiras de Macacu,2025,6,Região Metropolitana,2,0,0,0,0,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,5,0,0,0,25,3
3300902,Cambuci,2025,6,Noroeste Fluminense,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,8
3300936,Carapebus,2025,6,Norte Fluminense,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5
3300951,Comendador Levy Gasparian,2025,6,Centro-Sul Fluminense,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3301009,Campos dos Goytacazes,2025,6,Norte Fluminense,6,1,0,0,11,112,10,7,18,22,17,0,4,0,3,1,0,0,0,0,0,5,5,11,5,25,13,148,0,5,0,274,140
3301108,Cantagalo,2025,6,Região Serrana,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,4
3301157,Cardoso Moreira,2025,6,Norte Fluminense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
3301207,Carmo,2025,6,Região Serrana,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5
3301306,Casimiro de Abreu,2025,6,Baixadas Litorâneas,0,1,0,0,0,10,2,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,8,0,0,0,10,11
3301405,Conceição de Macabu,2025,6,Norte Fluminense,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,1
3301504,Cordeiro,2025,6,Região Serrana,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,12,1
3301603,Duas Barras,2025,6,Região Serrana,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
3301702,Duque de Caxias,2025,6,Região Metropolitana,12,1,0,10,23,234,30,16,105,235,214,9,280,79,8,2,0,0,1,2,1,59,82,61,15,64,6,279,0,12,1,436,18
3301801,Engenheiro Paulo de Frontin,2025,6,Centro-Sul Fluminense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,6
3301850,Guapimirim,2025,6,Região Metropolitana,1,0,0,0,0,27,2,0,21,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,15,0,0,0,35,10
3301876,Iguaba Grande,2025,6,Baixadas Litorâneas,1,0,0,0,2,11,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,8,1,12,0,2,0,20,5
3301900,Itaboraí,2025,6,Região Metropolitana,2,0,0,0,1,23,5,4,30,14,3,1,9,2,3,2,0,0,0,0,0,2,17,11,2,13,0,56,0,2,0,147,29
3302007,Itaguaí,2025,6,Região Metropolitana,5,0,0,0,1,25,6,1,16,2,5,0,0,0,5,0,0,0,0,0,0,3,13,2,0,6,0,43,0,0,0,46,6
3302056,Italva,2025,6,Noroeste Fluminense,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,5
3302106,Itaocara,2025,6,Noroeste Fluminense,0,0,0,0,1,15,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,8
3302205,Itaperuna,2025,6,Noroeste Fluminense,3,0,0,0,1,26,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,20,0,3,0,64,50
3302254,Itatiaia,2025,6,Médio Paraíba,0,0,0,0,1,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,13,10
3302270,Japeri,2025,6,Região Metropolitana,0,0,0,0,0,17,1,0,5,5,4,0,3,1,0,0,0,0,0,0,0,4,4,3,1,5,2,18,0,1,0,48,7
3302304,Laje do Muriaé,2025,6,Noroeste Fluminense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3
3302403,Macaé,2025,6,Norte Fluminense,3,0,0,0,2,65,7,0,40,6,4,0,1,0,0,0,0,0,0,0,0,0,7,3,2,5,2,89,0,6,0,249,44
3302452,Macuco,2025,6,Região Serrana,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0
3302502,Magé,2025,6,Região Metropolitana,2,0,0,1,1,92,11,2,33,8,13,0,11,1,2,0,0,0,0,0,0,6,20,20,3,126,7,98,0,6,0,155,16
3302601,Mangaratiba,2025,6,Costa Verde,2,0,0,0,1,22,2,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,22,0,0,0,30,16
3302700,Maricá,2025,6,Região Metropolitana,1,0,0,0,1,99,11,6,26,12,8,0,3,0,1,0,0,0,0,0,0,2,18,4,3,12,3,178,0,5,1,194,8
3302809,Mendes,2025,6,Centro-Sul Fluminense,0,0,0,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,15,13
3302858,Mesquita,2025,6,Região Metropolitana,1,0,0,1,3,69,4,0,12,36,20,0,10,5,0,1,0,0,0,1,1,10,25,5,0,12,5,51,0,2,0,83,8
3302908,Miguel Pereira,2025,6,Centro-Sul Fluminense,1,0,0,0,0,11,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,25,30
3303005,Miracema,2025,6,Noroeste Fluminense,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,0,9,30
3303104,Natividade,2025,6,Noroeste Fluminense,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,4
3303203,Nilópolis,2025,6,Região Metropolitana,0,0,0,1,6,52,4,0,7,31,53,0,22,1,1,1,0,0,0,1,0,11,16,4,4,8,0,50,0,3,0,114,1
3303302,Niterói,2025,6,Região Metropolitana,1,0,0,1,3,163,21,1,107,54,32,2,19,1,2,1,0,0,0,0,1,8,50,37,26,170,40,377,0,9,1,495,24
3303401,Nova Friburgo,2025,6,Região Serrana,3,0,0,1,4,81,7,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,11,3,36,0,1,0,176,57
3303500,Nova Iguaçu,2025,6,Região Metropolitana,23,1,0,0,15,267,35,8,97,180,170,6,125,11,10,2,0,0,1,1,3,29,93,23,7,68,10,181,0,6,0,379,18
3303609,Paracambi,2025,6,Região Metropolitana,0,0,0,0,0,18,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,12,0,2,0,23,3
3303708,Paraíba do Sul,2025,6,Centro-Sul Fluminense,0,0,0,0,3,19,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,35,30
3303807,Paraty,2025,6,Costa Verde,3,0,0,2,5,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,2,12,0,0,0,19,29
3303856,Paty do Alferes,2025,6,Centro-Sul Fluminense,0,0,0,0,0,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,12,7
3303906,Petrópolis,2025,6,Região Serrana,2,0,0,0,4,133,9,4,23,5,1,0,3,0,0,0,0,0,0,2,0,0,13,6,3,19,0,88,0,6,0,229,73
3303955,Pinheiral,2025,6,Médio Paraíba,0,0,0,0,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,8
3304003,Piraí,2025,6,Médio Paraíba,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,15,13
3304102,Porciúncula,2025,6,Noroeste Fluminense,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,9,8
3304110,Porto Real,2025,6,Médio Paraíba,0,0,0,0,0,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,19,12
3304128,Quatis,2025,6,Médio Paraíba,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0
3304144,Queimados,2025,6,Região Metropolitana,1,0,0,0,1,48,12,3,12,17,11,1,5,0,1,0,0,0,0,0,0,1,9,2,3,9,3,46,0,0,0,65,9
3304151,Quissamã,2025,6,Norte Fluminense,1,0,0,0,0,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11,6
3304201,Resende,2025,6,Médio Paraíba,2,0,1,0,5,38,5,2,14,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2,7,3,36,0,2,0,119,27
3304300,Rio Bonito,2025,6,Região Metropolitana,0,0,0,0,2,19,0,0,9,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,3,1,13,0,1,0,37,8
3304409,Rio Claro,2025,6,Médio Paraíba,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,9,0
3304508,Rio das Flores,2025,6,Médio Paraíba,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1
3304524,Rio das Ostras,2025,6,Baixadas Litorâneas,0,0,0,0,3,50,2,5,41,3,4,0,0,0,1,0,0,0,0,0,0,4,3,0,0,10,4,56,0,3,0,190,34
3304557,Rio de Janeiro,2025,6,Região Metropolitana,73,1,0,20,83,1867,182,65,1101,1379,1411,243,1147,139,79,22,0,0,0,3,19,518,618,729,634,2525,224,4485,1,117,12,6033,255
3304607,Santa Maria Madalena,2025,6,Região Serrana,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,3,0
3304706,Santo Antônio de Pádua,2025,6,Noroeste Fluminense,0,0,0,0,1,11,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,17,59
3304755,São Francisco de Itabapoana,2025,6,Norte Fluminense,3,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15,0,0,0,13,22
3304805,São Fidélis,2025,6,Norte Fluminense,0,0,0,0,0,10,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,21,16
3304904,São Gonçalo,2025,6,Região Metropolitana,8,0,0,0,6,153,23,10,80,109,56,2,60,1,4,2,0,0,0,1,1,14,126,46,9,69,7,279,0,5,0,426,17
3305000,São João da Barra,2025,6,Norte Fluminense,1,0,0,0,0,19,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,3,30,0,0,0,20,16
3305109,São João de Meriti,2025,6,Região Metropolitana,6,0,0,4,10,113,12,1,48,77,134,16,82,19,7,2,0,0,0,2,0,60,71,5,4,36,1,173,0,5,0,329,12
3305133,São José de Ubá,2025,6,Noroeste Fluminense,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3305158,São José do Vale do Rio Preto,2025,6,Região Serrana,0,0,0,0,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,12
3305208,São Pedro da Aldeia,2025,6,Baixadas Litorâneas,2,0,0,0,0,24,7,2,15,5,1,0,3,0,0,0,0,0,0,0,0,2,6,2,0,2,0,23,0,0,0,40,16
3305307,São Sebastião do Alto,2025,6,Região Serrana,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3305406,Sapucaia,2025,6,Centro-Sul Fluminense,0,0,0,0,0,5,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,0,10,10
3305505,Saquarema,2025,6,Baixadas Litorâneas,4,0,0,1,6,57,2,3,22,0,2,1,5,0,0,3,0,0,0,0,0,2,13,13,0,55,5,60,0,3,0,97,10
3305554,Seropédica,2025,6,Região Metropolitana,0,0,0,0,0,21,4,1,12,4,2,0,2,0,0,1,0,0,0,0,0,1,7,3,1,4,7,26,0,2,0,47,2
3305604,Silva Jardim,2025,6,Baixadas Litorâneas,5,0,0,0,0,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,5
3305703,Sumidouro,2025,6,Região Serrana,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,1
3305752,Tanguá,2025,6,Região Metropolitana,0,0,0,0,0,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,10,3
3305802,Teresópolis,2025,6,Região Serrana,1,0,0,0,1,53,3,2,21,1,2,0,2,0,2,0,0,0,0,0,0,1,4,5,0,5,0,45,0,2,0,123,75
3305901,Trajano de Moraes,2025,6,Região Serrana,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4
3306008,Três Rios,2025,6,Centro-Sul Fluminense,3,0,0,0,13,32,1,1,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,5,8,20,0,1,0,62,60
3306107,Valença,2025,6,Médio Paraíba,4,0,0,0,4,27,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,19,12
3306156,Varre-Sai,2025,6,Noroeste Fluminense,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3
3306206,Vassouras,2025,6,Centro-Sul Fluminense,1,0,0,0,0,9,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,19,16
3306305,Volta Redonda,2025,6,Médio Paraíba,2,0,0,1,1,87,8,4,29,3,1,0,0,0,1,1,0,0,0,0,0,1,3,1,0,11,5,175,0,4,0,319,98
3300100,Angra dos Reis,2025,7,Costa Verde,1,0,0,0,2,50,7,4,14,1,3,0,0,0,0,0,0,0,0,0,0,2,8,0,0,8,2,50,0,3,0,109,29
3300159,Aperibé,2025,7,Noroeste Fluminense,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8
3300209,Araruama,2025,7,Baixadas Litorâneas,2,0,0,0,4,45,8,3,24,6,3,0,2,1,0,0,0,0,0,1,0,3,14,1,0,11,4,57,0,3,0,104,26
3300225,Areal,2025,7,Centro-Sul Fluminense,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2
3300233,Armação dos Búzios,2025,7,Baixadas Litorâneas,2,0,0,0,0,21,1,0,5,3,2,0,1,0,0,0,0,0,0,0,0,0,5,3,0,7,1,15,0,0,0,50,34
3300258,Arraial do Cabo,2025,7,Baixadas Litorâneas,1,0,0,0,2,19,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,10,0,2,0,16,13
3300308,Barra do Piraí,2025,7,Médio Paraíba,1,0,0,0,2,24,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,23,0,1,0,23,54
3300407,Barra Mansa,2025,7,Médio Paraíba,3,0,0,0,5,34,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0,2,7,0,0,6,1,47,0,2,0,108,20
3300456,Belford Roxo,2025,7,Região Metropolitana,5,0,0,2,6,129,12,6,41,77,98,11,68,5,9,0,0,0,1,0,0,16,52,12,3,11,4,65,0,7,0,178,19
3300506,Bom Jardim,2025,7,Região Serrana,2,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,3
3300605,Bom Jesus do Itabapoana,2025,7,Noroeste Fluminense,0,0,0,0,1,10,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,14,0,0,0,19,7
3300704,Cabo Frio,2025,7,Baixadas Litorâneas,1,1,0,1,9,78,11,2,36,10,3,0,2,0,1,0,0,0,0,1,0,2,16,11,6,15,4,135,0,4,0,226,65
3300803,Cachoeiras de Macacu,2025,7,Região Metropolitana,1,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,29,4
3300902,Cambuci,2025,7,Noroeste Fluminense,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,5
3300936,Carapebus,2025,7,Norte Fluminense,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,6
3300951,Comendador Levy Gasparian,2025,7,Centro-Sul Fluminense,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2
3301009,Campos dos Goytacazes,2025,7,Norte Fluminense,2,0,1,0,0,113,4,8,25,13,8,0,5,1,3,7,0,0,0,0,0,5,5,7,8,15,12,204,0,6,0,292,165
3301108,Cantagalo,2025,7,Região Serrana,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,6,7
3301157,Cardoso Moreira,2025,7,Norte Fluminense,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,11
3301207,Carmo,2025,7,Região Serrana,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,9,3
3301306,Casimiro de Abreu,2025,7,Baixadas Litorâneas,0,0,0,0,0,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,14,13
3301405,Conceição de Macabu,2025,7,Norte Fluminense,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,12,2
3301504,Cordeiro,2025,7,Região Serrana,0,0,0,0,0,17,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100,1,10,0,1,0,11,2
3301603,Duas Barras,2025,7,Região Serrana,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3
3301702,Duque de Caxias,2025,7,Região Metropolitana,18,0,0,1,27,230,22,16,90,187,205,7,248,62,7,2,0,0,0,4,1,60,82,50,14,70,4,341,0,12,0,553,22
3301801,Engenheiro Paulo de Frontin,2025,7,Centro-Sul Fluminense,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10
3301850,Guapimirim,2025,7,Região Metropolitana,0,0,0,0,2,16,1,0,19,2,0,0,3,0,0,1,0,0,0,0,0,1,3,0,0,2,2,15,0,2,0,43,5
3301876,Iguaba Grande,2025,7,Baixadas Litorâneas,0,0,0,0,0,9,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,11,0,0,0,31,3
3301900,Itaboraí,2025,7,Região Metropolitana,2,0,0,2,1,52,4,7,30,5,8,0,9,3,1,2,0,0,0,0,0,3,25,5,4,12,0,56,0,5,0,150,35
3302007,Itaguaí,2025,7,Região Metropolitana,1,0,0,2,3,47,3,1,9,5,7,0,6,1,3,0,0,0,0,0,0,2,16,0,0,8,1,37,0,0,0,79,9
3302056,Italva,2025,7,Noroeste Fluminense,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,11
3302106,Itaocara,2025,7,Noroeste Fluminense,2,0,0,0,0,13,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,0,21,10
3302205,Itaperuna,2025,7,Noroeste Fluminense,2,0,0,0,3,31,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,5,3,22,0,0,0,65,55
3302254,Itatiaia,2025,7,Médio Paraíba,1,0,0,0,2,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,9,10
3302270,Japeri,2025,7,Região Metropolitana,1,0,0,4,4,25,2,1,9,10,4,0,2,0,0,0,0,0,0,0,0,1,7,1,1,6,2,22,0,3,0,50,17
3302304,Laje do Muriaé,2025,7,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
3302403,Macaé,2025,7,Norte Fluminense,0,0,0,0,2,61,7,7,52,3,4,0,1,0,0,0,0,0,0,0,0,2,10,19,3,35,2,127,0,7,1,250,35
3302452,Macuco,2025,7,Região Serrana,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,6,1
3302502,Magé,2025,7,Região Metropolitana,3,0,0,1,7,57,8,2,40,13,8,0,12,2,1,1,0,0,0,0,0,5,18,5,1,26,8,67,0,5,1,183,26
3302601,Mangaratiba,2025,7,Costa Verde,0,0,0,0,0,23,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,10,0,0,0,33,10
3302700,Maricá,2025,7,Região Metropolitana,1,0,0,0,4,67,15,2,30,8,6,0,5,0,0,1,0,0,0,0,0,3,9,4,6,25,0,191,0,8,0,222,14
3302809,Mendes,2025,7,Centro-Sul Fluminense,1,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,12,8
3302858,Mesquita,2025,7,Região Metropolitana,1,0,1,1,7,67,1,1,12,52,26,2,19,0,2,0,0,0,0,0,0,14,17,1,2,9,2,43,0,1,0,118,15
3302908,Miguel Pereira,2025,7,Centro-Sul Fluminense,0,0,0,0,1,29,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,26,18
3303005,Miracema,2025,7,Noroeste Fluminense,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,23
3303104,Natividade,2025,7,Noroeste Fluminense,1,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,7,8
3303203,Nilópolis,2025,7,Região Metropolitana,2,0,0,1,1,47,2,2,12,30,42,0,21,0,1,0,0,0,0,2,0,9,26,5,1,10,0,104,0,1,0,147,4
3303302,Niterói,2025,7,Região Metropolitana,2,1,0,1,3,128,17,4,112,46,24,5,18,2,3,4,0,0,0,0,2,10,36,21,26,145,46,433,0,10,0,630,38
